DBA,BORO,BUILDING,STREET,ZIPCODE,Latitude,Longitude
SPOONS,Brooklyn,2923,AVENUE J,11210.0,40.626700138021,-73.947565858869
GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,Brooklyn,216,ROSS STREET,11211.0,40.706687563982,-73.958835336896
TABLE 40 PIZZERIA AND CAFE,Brooklyn,4001,13 AVENUE,11218.0,40.639971443183,-73.986956408341
PANINI LA CAFE,Brooklyn,45,LEE AVENUE,11211.0,40.706334119402,-73.960631744075
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
SIENA,Brooklyn,533,KINGS HIGHWAY,11223.0,40.604489083684,-73.969648413578
CAFE RENAISSANCE,Brooklyn,802-804,KINGS HIGHWAY,11223.0,40.606510499805005,-73.964465091593
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
MATAMIM TAKE OUT CATERING,Brooklyn,4302,16 AVENUE,11204.0,40.634300070243,-73.98211883345999
KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225.0,40.665451301641,-73.942553743764
NOI DUE,Manhattan,143,WEST   69 STREET,10023.0,40.77604813213,-73.98153542473699
DUNKIN',Brooklyn,2928,AVENUE X,11235.0,40.593797710514,-73.940563225141
LIEBMAN'S DELI,Bronx,552,WEST  235 STREET,10463.0,40.885578578669,-73.90962202246
EAT N' RUN,Brooklyn,2574,CONEY ISLAND AVENUE,11223.0,40.594069955619,-73.96087822295999
TOV-LI SHAWARMA,Queens,6447,108TH ST,11375.0,40.732045230112,-73.849133865293
SALUTE KOSHER RESTAURANT,Queens,6361,108 STREET,11375.0,40.733404809892,-73.849834389657
B & Y CATERING (Jewish Community Center),Staten Island,1466,MANOR ROAD,10314.0,40.594446818182995,-74.125676534427
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
MOISHE'S PLACE,Brooklyn,868,BEDFORD AVENUE,11205.0,40.695218962567,-73.956282043244
SCHNITZI SCHNITZEL BAR,Brooklyn,1299,CONEY ISLAND AVENUE,11230.0,40.625935625381,-73.96538413937199
MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,40.709485926778,-74.010240199733
EAT N' RUN,Brooklyn,2574,CONEY ISLAND AVENUE,11223.0,40.594069955619,-73.96087822295999
KING DAVID/MIKIHANA SUSHI,Queens,10110,QUEENS BOULEVARD,11375.0,40.7263923991,-73.852314446374
UN PLAZA GRILL,Manhattan,845,UNITED NATIONS PLZ,10017.0,40.751976246982004,-73.96753810122
RETRO GRILL,Brooklyn,2556,CONEY ISLAND AVENUE,11223.0,40.594632654194,-73.960928302463
KOSHER HUT OF BROOKLYN,Brooklyn,709,KINGS HIGHWAY,11223.0,40.606197891882,-73.96543762922
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
COFFEE BREAK,Brooklyn,419,BEDFORD AVENUE,11211.0,40.709060816889,-73.964107228667
CAFE AU LEE,Brooklyn,193,LEE AVENUE,11211.0,40.702160366844,-73.955956488323
ANGELA RESTAURANT OF NY,Brooklyn,4012,13 AVENUE,11218.0,40.639933023607,-73.98702127348099
YOGURT LA CREPE,Queens,2902,DITMARS BLVD,11105.0,40.776712707678,-73.911550389917
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
J II CAFE,Brooklyn,5114,13 AVENUE,11219.0,40.633763300687,-73.993439181713
STIX RESTAURANT,Queens,10115,QUEENS BOULEVARD,11375.0,40.726553753849004,-73.85185949116101
PANINI LA CAFE,Brooklyn,45,LEE AVENUE,11211.0,40.706334119402,-73.960631744075
BRAVO KOSHER PIZZA/BRAVO KOSHER BURGER,Manhattan,17,TRINITY PLACE,10006.0,40.706636490592,-74.013731161547
RE-DE-FINED,Brooklyn,2771,NOSTRAND AVENUE,11210.0,40.61686985443,-73.944987409667
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
CHAIKHANA 7:40,Queens,6352,BOOTH ST,11374.0,40.728846734493,-73.863818604788
KASAI,Brooklyn,2524,CONEY ISLAND AVENUE,11223.0,40.595126734286,-73.960982023841
BRAVO KOSHER PIZZA/BRAVO KOSHER BURGER,Manhattan,17,TRINITY PLACE,10006.0,40.706636490592,-74.013731161547
MINT,Brooklyn,535,KINGS HIGHWAY,11223.0,40.604494557966,-73.96959079059499
HUMMUS KITCHEN,Manhattan,1613,2 AVENUE,10028.0,40.776350097887004,-73.95286709569
KAILASH PARBAT,Manhattan,99,LEXINGTON AVENUE,10016.0,40.742106647057,-73.98283319031
DAGAN PIZZA & DAIRY RESTAURANT,Brooklyn,4820,16 AVENUE,11204.0,40.631432200158,-73.985109878483
2ND AVE DELI,Manhattan,162,EAST   33 STREET,10016.0,40.745438250058996,-73.979548203806
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
GOLDEN RING,Brooklyn,595,BEDFORD AVENUE,11211.0,40.703545371916,-73.960456671368
IMPERIAL,Queens,9892,QUEENS BLVD,11374.0,40.727361825068996,-73.85487393456701
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
SUNFLOWER CAFE,Brooklyn,1223,QUENTIN ROAD,11229.0,40.607980467607,-73.960679162068
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
KOSHER BRAVO PIZZA,Brooklyn,902,KINGS HIGHWAY,11223.0,40.606795672257,-73.963557385168
DAGAN PIZZA & DAIRY RESTAURANT,Brooklyn,4820,16 AVENUE,11204.0,40.631432200158,-73.985109878483
MY MOST FAVORITE FOOD,Manhattan,247,WEST   72 STREET,10023.0,40.779278964345,-73.983206311627
THE PIZZA BLOCK,Bronx,5677,RIVERDALE AVENUE,10471.0,40.906340774536,-73.904246716497
KOSHER HUT OF BROOKLYN,Brooklyn,709,KINGS HIGHWAY,11223.0,40.606197891882,-73.96543762922
KOSHER BRAVO PIZZA,Brooklyn,902,KINGS HIGHWAY,11223.0,40.606795672257,-73.963557385168
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230.0,40.624987938755005,-73.963028669464
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
DA MIKELLE II,Queens,102-39,QUEENS BOULEVARD,11375.0,40.725471027107,-73.850866141238
SEVILLE MANOR,Brooklyn,5602,11 AVENUE,11219.0,40.633672908608,-74.000702557839
CROWN HEIGHTS MOZZARELLA,Brooklyn,265,TROY AVENUE,11213.0,40.670213064171,-73.936540353391
COLBEH,Manhattan,32,WEST   39 STREET,10018.0,40.752064735112,-73.983465849003
DAY FIVE,Brooklyn,1724,CONEY ISLAND AVENUE,11230.0,40.615480132609996,-73.96342656011501
LOX,Manhattan,36,BATTERY PLACE,10280.0,40.705798744741,-74.018001408698
STIX RESTAURANT,Queens,10115,QUEENS BOULEVARD,11375.0,40.726553753849004,-73.85185949116101
MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,40.709485926778,-74.010240199733
CROWN HEIGHTS MOZZARELLA,Brooklyn,265,TROY AVENUE,11213.0,40.670213064171,-73.936540353391
LIEBMAN'S DELI,Bronx,552,WEST  235 STREET,10463.0,40.885578578669,-73.90962202246
TASTE OF SAMARKAND,Queens,6216,WOODHAVEN BLVD,11374.0,40.726510306929,-73.870382566049
TABLE 40 PIZZERIA AND CAFE,Brooklyn,4001,13 AVENUE,11218.0,40.639971443183,-73.986956408341
PITA GRILL,Manhattan,1083,2 AVENUE,10022.0,40.759455030607,-73.965195362651
BARNEY GREENGRASS,Manhattan,541,AMSTERDAM AVENUE,10024.0,40.787824607234,-73.97489469674301
CROWN HEIGHTS MOZZARELLA,Brooklyn,265,TROY AVENUE,11213.0,40.670213064171,-73.936540353391
MUSTARD PANINI BAR,Brooklyn,462,AVENUE P,11223.0,40.60908954183,-73.970399033533
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
B & H RESTAURANT,Manhattan,127,SECOND AVENUE,10003.0,40.728353274395,-73.987851866135
BOEUF & BUN,Brooklyn,271,KINGSTON AVENUE,11213.0,40.67052066662,-73.942077124093
KOSHER DELUXE,Manhattan,10,WEST   46 STREET,10036.0,40.756299295965,-73.979703675076
KING DAVID/MIKIHANA SUSHI,Queens,10110,QUEENS BOULEVARD,11375.0,40.7263923991,-73.852314446374
MY MOST FAVORITE FOOD,Manhattan,247,WEST   72 STREET,10023.0,40.779278964345,-73.983206311627
MADANIM,Brooklyn,864,BEDFORD AVENUE,11205.0,40.695309546923,-73.956300014641
THE NEW PIZZA PROFESSOR,Brooklyn,1824,AVENUE M,11230.0,40.618368026274,-73.956649549837
FALAFEL SPOT,Brooklyn,6002,FOSTER AVENUE,11236.0,40.640278675559,-73.919374365639
EFFYS CAFE,Manhattan,104,WEST   96 STREET,10025.0,40.793057144077004,-73.968041663012
TIBERIAS,Manhattan,45,EAST   34 STREET,10016.0,40.747565925828,-73.982481700855
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
MESIVTA EITZ CHAIM,Brooklyn,1577,48 STREET,11219.0,40.632005922417996,-73.985599726758
STIX RESTAURANT,Queens,10115,QUEENS BOULEVARD,11375.0,40.726553753849004,-73.85185949116101
KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225.0,40.665451301641,-73.942553743764
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230.0,40.624987938755005,-73.963028669464
MR BROADWAY KOSHER RESTAURANT,Manhattan,1372,BROADWAY,10018.0,40.752262863231,-73.98745407546
KENSINGTON CATERING (ATERES CHYNKA),Brooklyn,129,ELMWOOD AVENUE,11230.0,40.627080118933,-73.975747946491
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
HUMMUS KITCHEN,Manhattan,444,3 AVENUE,10016.0,40.743621238086,-73.979664246277
BETH TORAH KOSHER CATERERS,Queens,10606,QUEENS BOULEVARD,11375.0,40.722112270815,-73.847334566261
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
COFFEE BREAK,Brooklyn,419,BEDFORD AVENUE,11211.0,40.709060816889,-73.964107228667
THE PIZZA BLOCK,Bronx,5677,RIVERDALE AVENUE,10471.0,40.906340774536,-73.904246716497
KING DAVID LOUNGE,Queens,NKA,jfk internaional airport,11430.0,40.648312826068,-73.788281497594
TAAM MEVORACH,Brooklyn,815,AVENUE U,11223.0,40.598127392882,-73.962802337057
BRAVO KOSHER PIZZA,Queens,69-26,MAIN STREET,11367.0,40.730609254328996,-73.823782811164
KASBAH BBQ & GRILL,Manhattan,251,WEST   85 STREET,10024.0,40.78785534499,-73.977527276446
GRILL ON LEE,Brooklyn,108,LEE AVENUE,11211.0,40.704472439611,-73.95857342074899
GRILL ON LEE,Brooklyn,108,LEE AVENUE,11211.0,40.704472439611,-73.95857342074899
ATERES AVROHOM,Brooklyn,75,ROSS STREET,11249.0,40.703796122087,-73.963395954424
AVENUE P APPETIZER,Brooklyn,466,AVENUE P,11223.0,40.609100490185,-73.97028017818
16TH AVENUE GLATT,Brooklyn,4619,16 AVENUE,11204.0,40.632549165510994,-73.98391710154701
BUDDY'S KOSHER DELI,Queens,21501,73 AVENUE,11364.0,40.740575936366,-73.759092516506
GRUENEBAUM'S BAKERY & CAFE,Bronx,5663,RIVERDALE AVENUE,10471.0,40.906096549329,-73.904312188114
GRUENEBAUM'S BAKERY & CAFE,Bronx,5663,RIVERDALE AVENUE,10471.0,40.906096549329,-73.904312188114
MY GRILL BAR,Brooklyn,1022,AVENUE P,11223.0,40.609897123018996,-73.963065871678
TIBERIAS,Manhattan,45,EAST   34 STREET,10016.0,40.747565925828,-73.982481700855
MERAKI,Brooklyn,1673,EAST   13 STREET,11229.0,40.608754319104,-73.960163688431
The Bahche BISON BOURBON,Brooklyn,191,7 STREET,11215.0,40.673029932951,-73.990749582871
MOISHE'S PLACE,Brooklyn,868,BEDFORD AVENUE,11205.0,40.695218962567,-73.956282043244
VSTRECHA,Queens,98-98,QUEENS BOULEVARD,11374.0,40.727315004271,-73.854747758747
THE HOT SPOT BBQ & GRILL,Queens,17908,UNION TPKE,11366.0,40.726696469665,-73.788774743332
BEN'S KOSHER DELI & RESTAURANT,Queens,211-37,26 AVENUE,11360.0,40.778014715002,-73.778223312865
GARDEN OF EAT-IN,Brooklyn,1416,AVENUE J,11230.0,40.625091928372,-73.962073976685
KOSHER HUT OF BROOKLYN,Brooklyn,709,KINGS HIGHWAY,11223.0,40.606197891882,-73.96543762922
BRAVO KOSHER PIZZA,Queens,69-26,MAIN STREET,11367.0,40.730609254328996,-73.823782811164
CHOPSTICK KOSHER & CHINESE FOOD,Queens,9021,63RD DR,11374.0,40.72571930757,-73.865181575852
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
MY MOST FAVORITE FOOD,Manhattan,247,WEST   72 STREET,10023.0,40.779278964345,-73.983206311627
SUSHI K BAR BP,Brooklyn,4120,16 AVENUE,11204.0,40.635161788938,-73.981225072183
THE GREAT AMERICAN HEALTH BAR,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
MOSS CAFE,Bronx,3260,JOHNSON AVENUE,10463.0,40.885290754498,-73.910096183476
SUSHI FUSSION,Queens,105-43,64 ROAD,11375.0,40.731723941146,-73.851119098847
ANGELA RESTAURANT OF NY,Brooklyn,4012,13 AVENUE,11218.0,40.639933023607,-73.98702127348099
PITA GRILL,Manhattan,1083,2 AVENUE,10022.0,40.759455030607,-73.965195362651
GRUENEBAUM'S BAKERY & CAFE,Bronx,5663,RIVERDALE AVENUE,10471.0,40.906096549329,-73.904312188114
LE MARAIS,Manhattan,150,WEST   46 STREET,10036.0,40.75797697788,-73.983677342774
TABLE 40 PIZZERIA AND CAFE,Brooklyn,4001,13 AVENUE,11218.0,40.639971443183,-73.986956408341
ETROG KOSHER RESTAURANT & CATERING,Manhattan,122,EAST   58 STREET,10022.0,40.761857860533,-73.969280420196
CHOP CHOP,Manhattan,501,WEST  184 STREET,10033.0,40.850004544274,-73.92983653731
MAMA KITCHEN NY,Brooklyn,7,ROCHESTER AVENUE,11233.0,40.678883862968,-73.927374573754
MUSTARD PANINI BAR,Brooklyn,462,AVENUE P,11223.0,40.60908954183,-73.970399033533
ORCHIDEA RESTAURANT,Brooklyn,4815,12 AVENUE,11219.0,40.636760627171,-73.993874852286
CAFE CLASSICO,Manhattan,35,WEST   57 STREET,10019.0,40.763500664664996,-73.97523240256099
B & Y CATERING (Jewish Community Center),Staten Island,1466,MANOR ROAD,10314.0,40.594446818182995,-74.125676534427
GLATT CONEY KOSHER CHINESE RESTAURANT,Brooklyn,1558,CONEY ISLAND AVENUE,11230.0,40.619372470482,-73.964162846845
KOSHER DELUXE,Manhattan,10,WEST   46 STREET,10036.0,40.756299295965,-73.979703675076
YOGURT LA CREPE,Queens,2902,DITMARS BLVD,11105.0,40.776712707678,-73.911550389917
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
KAILASH PARBAT,Manhattan,99,LEXINGTON AVENUE,10016.0,40.742106647057,-73.98283319031
KINGSTON BAKE SHOP,Brooklyn,380,KINGSTON AVENUE,11225.0,40.665687352477995,-73.942553539686
B & Y CATERING (Jewish Community Center),Staten Island,1466,MANOR ROAD,10314.0,40.594446818182995,-74.125676534427
APERION PRODUCTION,Brooklyn,777,KENT AVENUE,11205.0,40.697567100109,-73.95999862098
TASTE OF SAMARKAND,Queens,6216,WOODHAVEN BLVD,11374.0,40.726510306929,-73.870382566049
PRESTIGE,Queens,9133,63RD DR,11374.0,40.72694255319,-73.864399779362
BAGEL BOSS,Manhattan,263,1 AVENUE,10003.0,40.732170448256,-73.981836286667
FALLSBURG BAGELS,Brooklyn,4602,16 AVENUE,11204.0,40.63262326755,-73.983866644365
THE PIZZA BLOCK,Bronx,5677,RIVERDALE AVENUE,10471.0,40.906340774536,-73.904246716497
FUJI HANA RESTAURANT,Brooklyn,512,AVENUE U,11223.0,40.597714048777,-73.966421486018
BAGEL BOSS,Queens,6948,MAIN ST,11367.0,40.73012304913,-73.823535142754
COLBEH,Manhattan,32,WEST   39 STREET,10018.0,40.752064735112,-73.983465849003
DEVINE KOSHER BAKERY,Brooklyn,1999,MCDONALD AVENUE,11223.0,40.603850204787996,-73.97223439930801
GOTTLIEB'S RESTAURANT,Brooklyn,352,ROEBLING STREET,11211.0,40.707734116989,-73.96111423590901
MOSS CAFE,Bronx,3260,JOHNSON AVENUE,10463.0,40.885290754498,-73.910096183476
ESS & BENTCH,Brooklyn,313,KINGSTON AVENUE,11213.0,40.66856373375,-73.942262672505
CRAWFORDS,Brooklyn,19421944,CONEY ISLAND AVENUE,,0.0,0.0
MITZ (MELLOW YELLOW COFFEE & VIBES),Manhattan,1729,1 AVENUE,10128.0,40.779120082548,-73.947745067938
GOTTLIEB'S RESTAURANT,Brooklyn,352,ROEBLING STREET,11211.0,40.707734116989,-73.96111423590901
TAAM MEVORACH,Brooklyn,815,AVENUE U,11223.0,40.598127392882,-73.962802337057
SHIMONS KOSHER PIZZA,Queens,7124,MAIN STREET,11367.0,40.727181176223,-73.822096177766
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
CAFE LATTE,Brooklyn,83,FRANKLIN AVENUE,11205.0,40.696235301509,-73.95835857710901
PANINI LA CAFE,Brooklyn,45,LEE AVENUE,11211.0,40.706334119402,-73.960631744075
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
MOTI'S,Brooklyn,5007,16 AVENUE,11204.0,40.630359126308996,-73.986198128539
MAMA KITCHEN NY,Brooklyn,7,ROCHESTER AVENUE,11233.0,40.678883862968,-73.927374573754
YESHIVA UNIVERSITY CAFE,Manhattan,245,LEXINGTON AVENUE,10016.0,40.746665152759,-73.979515344753
LLOYD & JAY'S KOSHER DELI,Brooklyn,2718,AVENUE U,11229.0,40.600126414081004,-73.944482707956
SUNFLOWER CAFE,Manhattan,676,AMSTERDAM AVENUE,10025.0,40.792028860133,-73.971852252777
BP SUB EXPRESS,Brooklyn,5217,13 AVENUE,11219.0,40.633186927719,-73.994012089263
TASTE OF SAMARKAND,Queens,6216,WOODHAVEN BLVD,11374.0,40.726510306929,-73.870382566049
WOLF & LAMB,Brooklyn,1635,CONEY ISLAND AVENUE,11230.0,40.617541582603,-73.963792828943
MAMA KITCHEN NY,Brooklyn,7,ROCHESTER AVENUE,11233.0,40.678883862968,-73.927374573754
GRILL POINT,Queens,6954,MAIN STREET,11367.0,40.729928015721,-73.823434634635
MOISHE'S PLACE,Brooklyn,868,BEDFORD AVENUE,11205.0,40.695218962567,-73.956282043244
JERUSALEM II PIZZA,Brooklyn,1312,AVENUE J,11230.0,40.624987938755005,-73.963028669464
CHO-SEN GARDEN,Queens,6443,108 STREET,11375.0,40.732069951940005,-73.849148241932
MENDYS RESTAURANT,Brooklyn,792,EASTERN PARKWAY,11213.0,40.669362197373,-73.941735678325
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
CRAWFORDS,Brooklyn,19421944,CONEY ISLAND AVENUE,,0.0,0.0
ROYAL ELITE PALACE CATERERS LLC,Queens,6902,GARFIELD AVE,11377.0,40.736483232032,-73.895780974145
GARDEN OF EAT-IN,Brooklyn,1416,AVENUE J,11230.0,40.625091928372,-73.962073976685
CAFE 11,Manhattan,11,BROADWAY,10004.0,40.70534644851,-74.01373089479901
MESIVTA EITZ CHAIM,Brooklyn,1577,48 STREET,11219.0,40.632005922417996,-73.985599726758
BASIL,Brooklyn,268,KINGSTON AVENUE,11213.0,40.670224256270004,-73.942127850309
SUSHI TOKYO,Brooklyn,627629,KINGS HIGHWAY,,0.0,0.0
ESS & BENTCH,Brooklyn,313,KINGSTON AVENUE,11213.0,40.66856373375,-73.942262672505
BAGELS & CO,Queens,18802,UNION TURNPIKE,11366.0,40.729237284781,-73.781005725013
BAGELS & COMPANY,Manhattan,172,WEST   79 STREET,10024.0,40.782730863248,-73.977377352461
TAAM TOV RESTAURANT,Manhattan,41,WEST   47 STREET,10036.0,40.757251773711,-73.979966882402
SIENA,Brooklyn,533,KINGS HIGHWAY,11223.0,40.604489083684,-73.969648413578
PAVILLION CATERERS,Brooklyn,1478,39 STREET,11218.0,40.638343199407004,-73.98253931020001
TABLE 40 PIZZERIA AND CAFE,Brooklyn,4001,13 AVENUE,11218.0,40.639971443183,-73.986956408341
NORIBAR,Brooklyn,5401,13 AVENUE,11219.0,40.632165919487,-73.99508220660401
SHASHLICHNAYA,Queens,9630,QUEENS BLVD,11374.0,40.729799125209,-73.861489437812
ARZU RESTAURANT,Queens,10105,QUEENS BLVD,11375.0,40.7267212682,-73.851924059831
LOS TACOS KOSHER,Brooklyn,2462,NOSTRAND AVENUE,11210.0,40.624912806177,-73.94653338345
SCHNITZI SCHNITZEL BAR,Brooklyn,1299,CONEY ISLAND AVENUE,11230.0,40.625935625381,-73.96538413937199
MOSS CAFE,Bronx,3260,JOHNSON AVENUE,10463.0,40.885290754498,-73.910096183476
ABIGAEL'S ON BROADWAY,Manhattan,1407,BROADWAY,10018.0,40.753432097521,-73.98715066791
SUSHI FUSSION,Manhattan,26,WEST   47 STREET,10036.0,40.757084282389,-73.979620415047
FALLSBURG BAGELS,Brooklyn,4602,16 AVENUE,11204.0,40.63262326755,-73.983866644365
BC KOSHER CAFE,Brooklyn,2900,BEDFORD AVENUE,11210.0,40.631684137649,-73.95265622138001
MEAL MART,Queens,7210,MAIN ST,11367.0,40.726346102347,-73.821669075826
EAT PRODUCTIONS,Brooklyn,891,BEDFORD AVENUE,11205.0,40.6934758899,-73.95591176174
MR BROADWAY KOSHER RESTAURANT,Manhattan,1372,BROADWAY,10018.0,40.752262863231,-73.98745407546
ABIGAEL'S ON BROADWAY,Manhattan,1407,BROADWAY,10018.0,40.753432097521,-73.98715066791
WRAP N ROLL,Brooklyn,1119,QUENTIN ROAD,11229.0,40.607873762842004,-73.96168763491
FALAFEL TANAMI,Brooklyn,1305,EAST   17 STREET,11230.0,40.618536032668,-73.958194715881
JERUSALEM CAFE,Manhattan,7,WEST   36 STREET,10018.0,40.749926655374,-73.984094377698
YANKY'S PIZZA,Brooklyn,4502,16 AVENUE,11204.0,40.633183119513,-73.983282849352
KAILASH PARBAT,Manhattan,99,LEXINGTON AVENUE,10016.0,40.742106647057,-73.98283319031
MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,40.667062409776,-73.94240095462101
CAFE LATTE,Brooklyn,83,FRANKLIN AVENUE,11205.0,40.696235301509,-73.95835857710901
SIMCHA PALACE,Queens,7327,MAIN ST,11367.0,40.724552255007,-73.820699788433
CHOP CHOP,Manhattan,501,WEST  184 STREET,10033.0,40.850004544274,-73.92983653731
PRIME AVENUE,Brooklyn,377,KINGSTON AVENUE,11213.0,40.666082569647,-73.942491919475
TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,Queens,10255,QUEENS BOULEVARD,11375.0,40.725377578488,-73.850768939409
HUMMUS KITCHEN,Manhattan,768,9 AVENUE,10019.0,40.764342637391,-73.988307350922
WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691,AMSTERDAM AVENUE,10025.0,40.792448724959,-73.971519817808
PARADISE MANOR,Brooklyn,5802,NEW UTRECHT AVENUE,11219.0,40.629100038176,-73.996163217261
DAGAN PIZZA & DAIRY RESTAURANT,Brooklyn,4820,16 AVENUE,11204.0,40.631432200158,-73.985109878483
MOZZARELLA,Brooklyn,264,LEE AVENUE,11206.0,40.699892295057,-73.953696746066
EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,40.664023783407,-73.942089996478
GOLAN HEIGHTS,Manhattan,2553,AMSTERDAM AVENUE,10033.0,40.851609280086,-73.928323888333
GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,Brooklyn,216,ROSS STREET,11211.0,40.706687563982,-73.958835336896
MR BROADWAY KOSHER RESTAURANT,Manhattan,1372,BROADWAY,10018.0,40.752262863231,-73.98745407546
MILK N' HONEY,Manhattan,160,BROADWAY,10038.0,40.709485926778,-74.010240199733
BRAVO KOSHER PIZZA,Queens,69-26,MAIN STREET,11367.0,40.730609254328996,-73.823782811164
RE-DE-FINED,Brooklyn,2771,NOSTRAND AVENUE,11210.0,40.61686985443,-73.944987409667
CRYSTAL PALACE,Queens,138-31,QUEENS BOULEVARD,11435.0,40.708208405840004,-73.81802791451899
SPOONS,Brooklyn,5001,13TH AVE,11219.0,40.634369857963,-73.992779791426
HUMMUS KITCHEN,Manhattan,1613,2 AVENUE,10028.0,40.776350097887004,-73.95286709569
CHOP CHOP,Manhattan,501,WEST  184 STREET,10033.0,40.850004544274,-73.92983653731
IZZY'S BBQ SMOKEHOUSE,Brooklyn,397,TROY AVENUE,11213.0,40.664830831405,-73.937042921703
ESS & BENTCH,Brooklyn,313,KINGSTON AVENUE,11213.0,40.66856373375,-73.942262672505
TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,Queens,10255,QUEENS BOULEVARD,11375.0,40.725377578488,-73.850768939409
BIG FLEISHIG'S EXPRESS,Brooklyn,5508,16 AVENUE,11204.0,40.627559763959,-73.989138373724
GOTTLIEB'S RESTAURANT,Brooklyn,352,ROEBLING STREET,11211.0,40.707734116989,-73.96111423590901
BAGUETTE EXPRESS II,Brooklyn,250,KINGSTON AVENUE,11213.0,40.670987269478005,-73.942058692885
OH BAGEL,Brooklyn,1755,CONEY ISLAND AVENUE,11230.0,40.614379400049,-73.96319664930999
PITA POINT,Brooklyn,508,MARION STREET,11233.0,40.681975256808,-73.909210381165
VIP GRILL,Brooklyn,3715,13 AVENUE,11218.0,40.641593403726,-73.985262543728
BAGELS N GREENS,Brooklyn,1379,CONEY ISLAND AVENUE,11230.0,40.62397024651,-73.96501051975001
ATERES AVROHOM,Brooklyn,75,ROSS STREET,11249.0,40.703796122087,-73.963395954424
GRILL POINT,Queens,6954,MAIN STREET,11367.0,40.729928015721,-73.823434634635
ALENBI KITCHEN,Brooklyn,887,NOSTRAND AVENUE,11225.0,40.666465220332,-73.950807491581
PARADISE MANOR,Brooklyn,5802,NEW UTRECHT AVENUE,11219.0,40.629100038176,-73.996163217261
TABLE 40 PIZZERIA AND CAFE,Brooklyn,4001,13 AVENUE,11218.0,40.639971443183,-73.986956408341
RIVERDALE SECOND HELPING,Bronx,3532,JOHNSON AVENUE,10463.0,40.886026146872,-73.909849256915
AMNON KOSHER PIZZA,Brooklyn,4814,13 AVENUE,11219.0,40.635440249608,-73.991695185257
BAGEL BOSS,Manhattan,544,3 AVENUE,10016.0,40.747153261681,-73.977089931602
JERUSALEM STEAKHOUSE,Brooklyn,1319,AVENUE J,11230.0,40.62500713944,-73.962989032481
SIMCHA CORNER,Queens,7301,MAIN ST,11367.0,40.724563245329,-73.82070697435199
